Gene_name,PB_id
Hmgcr,SMP0120464
Hmgcr,SMP0120465
Hmgcr,SMP0120472
Hmgcr,SMP0120512
Hmgcr,SMP0120515
Hmgcr,SMP0120549
Hmgcr,SMP0120573
Hmgcr,SMP0120574
Hmgcr,SMP0120575
Hmgcr,SMP0120576
Hmgcr,SMP0120684
Hmgcr,SMP0120685
Hmgcr,SMP0120692
Hmgcr,SMP0120732
Hmgcr,SMP0120735
Hmgcr,SMP0120769
Hmgcr,SMP0120792
Hmgcr,SMP0120793
Hmgcr,SMP0120794
Hmgcr,SMP0120795
HMGCR,SMP0121055
HMGCS1,SMP0000023
HMGCS1,SMP0000389
HMGCS1,SMP0000387
HMGCS1,SMP0000386
HMGCS1,SMP0000388
HMGCS1,SMP0000319
HMGCS1,SMP0000079
HMGCS1,SMP0000082
HMGCS1,SMP0000089
HMGCS1,SMP0000092
HMGCS1,SMP0000095
HMGCS1,SMP0000209
HMGCS1,SMP0000099
HMGCS1,SMP0000107
HMGCS1,SMP0000111
HMGCS1,SMP0000112
HMGCS1,SMP0000117
HMGCS1,SMP0000119
HMGCS1,SMP0000131
HMGCS1,SMP0000508
HMGCS1,SMP0000509
HMGCS1,SMP0000510
HMGCS1,SMP0000511
HMGCS1,SMP0121055
HMGCS2,SMP0000073
HMGCS2,SMP0000071
HMGCS2,SMP0000032
HMGCS2,SMP0000173
HMGCS2,SMP0000137
HMGCS2,SMP0000236
HMGCS2,SMP0000138
HMGCS2,SMP0000199
HMGCS2,SMP0000237
HMGCS2,SMP0000139
HMGCS2,SMP0000140
HMGCS2,SMP0000384
HMGCS2,SMP0000200
HMGCS2,SMP0000238
HMGCS2,SMP0000141
HMGCS2,SMP0000521
HMGCS2,SMP0000522
HMGCS2,SMP0000523
HMGCS2,SMP0000524
HMGCS2,SMP0000569
Hmgcs2,SMP0063603
Hmgcs2,SMP0063631
Hmgcs2,SMP0063670
Hmgcs2,SMP0063689
HMGCS2,SMP0087185
HMGCS2,SMP0087202
HMGCS2,SMP0087234
Hmgcs2,SMP0087287
Hmgcs2,SMP0087299
Hmgcs2,SMP0087327
Hmgcs2,SMP0120439
Hmgcs2,SMP0120440
Hmgcs2,SMP0120441
Hmgcs2,SMP0120442
Hmgcs2,SMP0120443
Hmgcs2,SMP0120444
Hmgcs2,SMP0120459
Hmgcs2,SMP0120464
Hmgcs2,SMP0120465
Hmgcs2,SMP0120472
Hmgcs2,SMP0120503
Hmgcs2,SMP0120512
Hmgcs2,SMP0120515
Hmgcs2,SMP0120516
Hmgcs2,SMP0120523
Hmgcs2,SMP0120525
Hmgcs2,SMP0120537
Hmgcs2,SMP0120549
Hmgcs2,SMP0120573
Hmgcs2,SMP0120574
Hmgcs2,SMP0120575
Hmgcs2,SMP0120576
Hmgcs2,SMP0120586
Hmgcs2,SMP0120587
Hmgcs2,SMP0120588
Hmgcs2,SMP0120589
Hmgcs2,SMP0120633
Hmgcs2,SMP0120660
Hmgcs2,SMP0120661
Hmgcs2,SMP0120662
Hmgcs2,SMP0120663
Hmgcs2,SMP0120664
Hmgcs2,SMP0120665
Hmgcs2,SMP0120679
Hmgcs2,SMP0120723
Hmgcs2,SMP0120736
Hmgcs2,SMP0120743
Hmgcs2,SMP0120745
Hmgcs2,SMP0120757
Hmgcs2,SMP0120805
Hmgcs2,SMP0120806
Hmgcs2,SMP0120807
Hmgcs2,SMP0120808
Hmgcs2,SMP0120852
HMGS,SMP0012467
HMGS,SMP0121209
hmgs-1,SMP0121174
HMOX1,SMP0000024
HMOX1,SMP0000344
HMOX1,SMP0000346
HMOX1,SMP0000345
HMOX1,SMP0000342
Hmox1,SMP0063655
HMOX1,SMP0087243
Hmox1,SMP0087336
Hmox1,SMP0120447
Hmox1,SMP0120469
Hmox1,SMP0120492
Hmox1,SMP0120544
Hmox1,SMP0120668
Hmox1,SMP0120689
Hmox1,SMP0120712
Hmox1,SMP0120764
HMT-1,SMP0002439
HMT-2,SMP0002439
hmuU_3,SMP0122099
hmuV,SMP0121262
hmuV,SMP0121270
hmuV,SMP0122099
HNF1A,SMP0063807
Hnf1a,SMP0120899
HNF1A,SMP0120923
Hnf1a,SMP0120947
HNMT,SMP0000044
HNMT,SMP0000191
Hnmt,SMP0063632
HNMT,SMP0087219
Hnmt,SMP0087314
Hnmt,SMP0120493
Hnmt,SMP0120713
hns,SMP0001008
hns,SMP0001889
hns,SMP0001895
hns,SMP0002267
hns,SMP0002268
Ho,SMP0087397
HOG1,SMP0002410
HOG1,SMP0002411
HOM2,SMP0002309
HOM2,SMP0002310
HOM3,SMP0002309
HOM3,SMP0002310
HOM3,SMP0002322
HOM3,SMP0002322
HOM3,SMP0002322
HOM3,SMP0002444
HOM6,SMP0002309
HOM6,SMP0002310
HOPX,SMP0090879
Hopx,SMP0119375
HOPX,SMP0119384
Hopx,SMP0119400
HOXB7,SMP0108205
HOXB9,SMP0063773
Hoxb9,SMP0108158
Hoxd9,SMP0108235
hpaI,SMP0121277
HPD,SMP0000008
HPD,SMP0000206
HPD,SMP0000369
HPD,SMP0000370
HPD,SMP0000006
HPD,SMP0000169
HPD,SMP0000190
HPD,SMP0000218
HPD,SMP0000429
HPD,SMP0000494
HPD,SMP0000498
HPD,SMP0000533
HPD,SMP0002457
Hpd,SMP0063649
Hpd,SMP0063684
HPD,SMP0087218
HPD,SMP0087235
Hpd,SMP0087313
Hpd,SMP0087328
Hpd,SMP0120453
Hpd,SMP0120491
Hpd,SMP0120509
Hpd,SMP0120511
Hpd,SMP0120513
Hpd,SMP0120540
Hpd,SMP0120559
Hpd,SMP0120563
Hpd,SMP0120598
Hpd,SMP0120674
Hpd,SMP0120711
Hpd,SMP0120729
Hpd,SMP0120731
Hpd,SMP0120733
Hpd,SMP0120760
Hpd,SMP0120779
Hpd,SMP0120782
Hpd,SMP0120817
hpd-1,SMP0087450
Hpgd,SMP0063641
Hpgd,SMP0063689
Hpgd,SMP0120439
Hpgd,SMP0120440
Hpgd,SMP0120441
Hpgd,SMP0120442
Hpgd,SMP0120443
Hpgd,SMP0120444
Hpgd,SMP0120459
Hpgd,SMP0120503
Hpgd,SMP0120516
Hpgd,SMP0120523
Hpgd,SMP0120525
Hpgd,SMP0120537
Hpgd,SMP0120586
Hpgd,SMP0120587
Hpgd,SMP0120588
Hpgd,SMP0120589
Hpgd,SMP0120632
HPRT1,SMP0000050
HPRT1,SMP0000144
HPRT1,SMP0000167
HPRT1,SMP0000365
HPRT1,SMP0000364
HPRT1,SMP0000203
HPRT1,SMP0000220
HPRT1,SMP0000210
HPRT1,SMP0000168
HPRT1,SMP0000427
HPRT1,SMP0000428
HPRT1,SMP0000430
HPRT1,SMP0000512
HPRT1,SMP0000513
HPRT1,SMP0000535
HPRT1,SMP0000536
HPRT1,SMP0000537
HPRT1,SMP0000609
HPRT1,SMP0000647
Hprt1,SMP0063668
HPRT1,SMP0087239
Hprt1,SMP0087332
Hprt1,SMP0120448
Hprt1,SMP0120449
Hprt1,SMP0120452
Hprt1,SMP0120489
Hprt1,SMP0120497
Hprt1,SMP0120508
Hprt1,SMP0120532
Hprt1,SMP0120536
Hprt1,SMP0120577
Hprt1,SMP0120578
Hprt1,SMP0120600
Hprt1,SMP0120601
Hprt1,SMP0120602
Hprt1,SMP0120669
Hprt1,SMP0120670
Hprt1,SMP0120673
Hprt1,SMP0120709
Hprt1,SMP0120717
Hprt1,SMP0120728
Hprt1,SMP0120752
Hprt1,SMP0120756
Hprt1,SMP0120796
Hprt1,SMP0120797
Hprt1,SMP0120819
Hprt1,SMP0120820
Hprt1,SMP0120821
HRAS,SMP0000320
HRAS,SMP0000321
HRAS,SMP0000358
HRAS,SMP0000391
HRAS,SMP0063784
HRAS,SMP0063805
HRAS,SMP0063807
HRAS,SMP0063810
HRAS,SMP0063811
HRAS,SMP0064625
HRAS,SMP0066977
HRAS,SMP0069678
HRAS,SMP0069871
Hras,SMP0108127
Hras,SMP0108130
Hras,SMP0108139
Hras,SMP0108142
Hras,SMP0108163
Hras,SMP0108165
Hras,SMP0108219
Hras,SMP0108220
Hras,SMP0108224
Hras,SMP0108225
Hras,SMP0108239
Hras,SMP0108240
Hras,SMP0120899
Hras,SMP0120900
Hras,SMP0120901
Hras,SMP0120909
Hras,SMP0120911
Hras,SMP0120914
Hras,SMP0120916
Hras,SMP0120947
Hras,SMP0120948
Hras,SMP0120949
Hras,SMP0120957
Hras,SMP0120959
Hras,SMP0120962
Hras,SMP0120964
HRH1,SMP0056661
HRH1,SMP0056662
HRH1,SMP0056811
HRH1,SMP0057579
HRH1,SMP0057580
HRH1,SMP0057581
HRH1,SMP0057582
HRH1,SMP0057583
HRH1,SMP0057584
HRH1,SMP0057585
HRH1,SMP0057586
HRH1,SMP0057587
HRH1,SMP0058732
HRH1,SMP0058741
HRH1,SMP0058769
HRH1,SMP0058785
HRH1,SMP0058797
HRH1,SMP0058803
HRH1,SMP0058808
HRH1,SMP0058813
HRH1,SMP0058891
HRH1,SMP0058903
HRH1,SMP0058908
HRH1,SMP0058916
HRH1,SMP0058923
HRH1,SMP0058931
HRH1,SMP0058936
HRH1,SMP0058956
HRH1,SMP0058964
HRH1,SMP0059044
HRH1,SMP0059058
HRH1,SMP0059110
HRH1,SMP0059114
HRH1,SMP0059211
HRH1,SMP0059689
HRH1,SMP0059694
HRH1,SMP0059702
HRH1,SMP0059707
HRH1,SMP0059710
HRH1,SMP0059716
HRH1,SMP0059720
HRH1,SMP0059730
HRH1,SMP0059738
HRH1,SMP0059865
HRH1,SMP0059868
HRH1,SMP0059872
HRH1,SMP0059881
HRH1,SMP0059897
HRH1,SMP0060058
HRH1,SMP0060170
HRH1,SMP0060195
HRH1,SMP0060201
HRH1,SMP0060204
HRH1,SMP0060208
HRH1,SMP0060218
HRH1,SMP0060224
HRH1,SMP0060230
HRH1,SMP0060235
HRH1,SMP0060740
HRH1,SMP0060741
HRH1,SMP0060742
HRH1,SMP0060743
HRH1,SMP0060744
HRH1,SMP0061040
HRH1,SMP0061047
HRH1,SMP0061052
HRH1,SMP0061190
HRH1,SMP0061191
HRH1,SMP0062621
HRH1,SMP0062622
HRH1,SMP0062623
HRH1,SMP0062624
HRH1,SMP0062625
HRH1,SMP0062788
HRH1,SMP0062795
HRH1,SMP0062880
HRH1,SMP0062881
HRH1,SMP0062882
HRH1,SMP0062883
HRH1,SMP0062884
HRH1,SMP0062885
HRH1,SMP0062886
HRH1,SMP0062887
HRH1,SMP0062894
HRH1,SMP0062895
HRH1,SMP0063452
Hrh1,SMP0107992
HRH1,SMP0108002
Hrh1,SMP0108013
HRH2,SMP0000225
HRH2,SMP0000226
HRH2,SMP0000227
HRH2,SMP0000228
HRH2,SMP0000229
HRH2,SMP0000230
HRH2,SMP0000231
HRH2,SMP0000232
HRH2,SMP0000233
HRH2,SMP0000246
HRH2,SMP0000335
HRH2,SMP0000589
HRH2,SMP0000617
HRH2,SMP0000734
HRH2,SMP0000735
HRH2,SMP0000736
HRH2,SMP0051038
Hrh2,SMP0119373
Hrh2,SMP0119398
Hsc70-3,SMP0087412
Hsc70-3,SMP0087421
Hsc70-3,SMP0087422
HSD11B1,SMP0000130
HSD11B1,SMP0000373
HSD11B1,SMP0000371
HSD11B1,SMP0000372
HSD11B1,SMP0000566
HSD11B1,SMP0000575
HSD11B1,SMP0000576
HSD11B1,SMP0000577
HSD11B1,SMP0000578
HSD11B1,SMP0000717
HSD11B1,SMP0000718
HSD11B1,SMP0030406
Hsd11b1,SMP0063688
Hsd11b1,SMP0087331
Hsd11b1,SMP0087364
Hsd11b1,SMP0120671
Hsd11b1,SMP0120672
Hsd11b1,SMP0120690
Hsd11b1,SMP0120849
Hsd11b1,SMP0120858
Hsd11b1,SMP0120859
Hsd11b1,SMP0120860
Hsd11b1,SMP0120861
Hsd11b1,SMP0120868
Hsd11b1,SMP0120869
HSD11B1L,SMP0087238
HSD11B1L,SMP0087271
HSD11B2,SMP0000130
HSD11B2,SMP0000373
HSD11B2,SMP0000371
HSD11B2,SMP0000372
HSD11B2,SMP0000566
HSD11B2,SMP0000575
HSD11B2,SMP0000576
HSD11B2,SMP0000577
HSD11B2,SMP0000578
HSD11B2,SMP0000717
HSD11B2,SMP0000718
Hsd11b2,SMP0063672
HSD11B2,SMP0087238
Hsd11b2,SMP0087331
Hsd11b2,SMP0120450
Hsd11b2,SMP0120451
Hsd11b2,SMP0120470
Hsd11b2,SMP0120630
Hsd11b2,SMP0120639
Hsd11b2,SMP0120640
Hsd11b2,SMP0120641
Hsd11b2,SMP0120642
Hsd11b2,SMP0120649
Hsd11b2,SMP0120650
Hsd11b2,SMP0120671
Hsd11b2,SMP0120672
Hsd11b2,SMP0120690
Hsd11b2,SMP0120849
Hsd11b2,SMP0120858
Hsd11b2,SMP0120859
Hsd11b2,SMP0120860
Hsd11b2,SMP0120861
Hsd11b2,SMP0120868
Hsd11b2,SMP0120869
HSD17B1,SMP0000068
HSD17B1,SMP0000356
HSD17B1,SMP0000565
HSD17B1,SMP0030880
Hsd17b1,SMP0063594
Hsd17b1,SMP0063662
Hsd17b1,SMP0063696
Hsd17b1,SMP0087344
Hsd17b1,SMP0087353
Hsd17b1,SMP0087365
Hsd17b1,SMP0120437
Hsd17b1,SMP0120500
Hsd17b1,SMP0120629
Hsd17b1,SMP0120658
Hsd17b1,SMP0120720
Hsd17b1,SMP0120848
HSD17B10,SMP0000054
HSD17B10,SMP0000032
HSD17B10,SMP0000173
HSD17B10,SMP0000137
HSD17B10,SMP0000236
HSD17B10,SMP0000138
HSD17B10,SMP0000199
HSD17B10,SMP0000237
HSD17B10,SMP0000139
HSD17B10,SMP0000140
HSD17B10,SMP0000384
HSD17B10,SMP0000200
HSD17B10,SMP0000238
HSD17B10,SMP0000480
HSD17B10,SMP0000141
HSD17B10,SMP0000521
HSD17B10,SMP0000522
HSD17B10,SMP0000523
HSD17B10,SMP0000524
HSD17B10,SMP0000544
HSD17B10,SMP0000568
HSD17B10,SMP0000635
Hsd17b10,SMP0063612
HSD17B10,SMP0087194
HSD17B10,SMP0087234
HSD17B10,SMP0087265
Hsd17b10,SMP0087294
Hsd17b10,SMP0087327
Hsd17b10,SMP0087358
Hsd17b10,SMP0120608
Hsd17b10,SMP0120660
Hsd17b10,SMP0120661
Hsd17b10,SMP0120662
Hsd17b10,SMP0120663
Hsd17b10,SMP0120664
Hsd17b10,SMP0120665
Hsd17b10,SMP0120679
Hsd17b10,SMP0120723
Hsd17b10,SMP0120736
Hsd17b10,SMP0120743
Hsd17b10,SMP0120745
Hsd17b10,SMP0120757
Hsd17b10,SMP0120805
Hsd17b10,SMP0120806
Hsd17b10,SMP0120807
Hsd17b10,SMP0120808
Hsd17b10,SMP0120827
Hsd17b10,SMP0120851
HSD17B12,SMP0087251
HSD17B12,SMP0087271
HSD17B3,SMP0000068
HSD17B3,SMP0000356
HSD17B3,SMP0000565
HSD17B3,SMP0030406
Hsd17b3,SMP0063594
Hsd17b3,SMP0063688
Hsd17b3,SMP0087344
Hsd17b3,SMP0087364
Hsd17b3,SMP0120437
Hsd17b3,SMP0120629
Hsd17b3,SMP0120658
Hsd17b3,SMP0120848
HSD17B4,SMP0000035
HSD17B4,SMP0000314
HSD17B4,SMP0000318
HSD17B4,SMP0000317
HSD17B4,SMP0000316
HSD17B4,SMP0000315
HSD17B4,SMP0000720
Hsd17b4,SMP0063601
Hsd17b4,SMP0087329
Hsd17b4,SMP0120463
Hsd17b4,SMP0120467
Hsd17b4,SMP0120468
Hsd17b4,SMP0120477
Hsd17b4,SMP0120495
Hsd17b4,SMP0120652
Hsd17b4,SMP0120683
Hsd17b4,SMP0120687
Hsd17b4,SMP0120688
Hsd17b4,SMP0120697
Hsd17b4,SMP0120715
Hsd17b4,SMP0120871
HSD17B6,SMP0087260
HSD17B7,SMP0000023
HSD17B7,SMP0000389
HSD17B7,SMP0000387
HSD17B7,SMP0000386
HSD17B7,SMP0000388
HSD17B7,SMP0000319
HSD17B7,SMP0000079
HSD17B7,SMP0000082
HSD17B7,SMP0000089
HSD17B7,SMP0000092
HSD17B7,SMP0000095
HSD17B7,SMP0000209
HSD17B7,SMP0000099
HSD17B7,SMP0000107
HSD17B7,SMP0000111
HSD17B7,SMP0000112
HSD17B7,SMP0000117
HSD17B7,SMP0000119
HSD17B7,SMP0000131
HSD17B7,SMP0000508
HSD17B7,SMP0000509
HSD17B7,SMP0000510
HSD17B7,SMP0000511
HSD17B7,SMP0087233
Hsd17b7,SMP0087326
Hsd17b7,SMP0120684
Hsd17b7,SMP0120685
Hsd17b7,SMP0120692
Hsd17b7,SMP0120732
Hsd17b7,SMP0120735
Hsd17b7,SMP0120769
Hsd17b7,SMP0120792
Hsd17b7,SMP0120793
Hsd17b7,SMP0120794
Hsd17b7,SMP0120795
HSD17B7,SMP0121057
HSD17B7,SMP0121060
HSD3B,SMP0087236
HSD3B1,SMP0000068
HSD3B1,SMP0000356
HSD3B1,SMP0000130
HSD3B1,SMP0000373
HSD3B1,SMP0000371
HSD3B1,SMP0000372
HSD3B1,SMP0000565
HSD3B1,SMP0000566
HSD3B1,SMP0000575
HSD3B1,SMP0000576
HSD3B1,SMP0000577
HSD3B1,SMP0000578
HSD3B1,SMP0000717
HSD3B1,SMP0000718
Hsd3b1,SMP0063594
Hsd3b1,SMP0120437
Hsd3b1,SMP0120629
HSD3B1,SMP0121126
HSD3B2,SMP0000130
HSD3B2,SMP0000373
HSD3B2,SMP0000371
HSD3B2,SMP0000372
HSD3B2,SMP0000566
HSD3B2,SMP0000575
HSD3B2,SMP0000576
HSD3B2,SMP0000577
HSD3B2,SMP0000578
HSD3B2,SMP0000717
HSD3B2,SMP0000718
Hsd3b5,SMP0087331
Hsd3b5,SMP0087344
Hsd3b5,SMP0120658
Hsd3b5,SMP0120671
Hsd3b5,SMP0120672
Hsd3b5,SMP0120690
Hsd3b5,SMP0120848
Hsd3b5,SMP0120849
Hsd3b5,SMP0120858
Hsd3b5,SMP0120859
Hsd3b5,SMP0120860
Hsd3b5,SMP0120861
Hsd3b5,SMP0120868
Hsd3b5,SMP0120869
HSD3B7,SMP0000035
HSD3B7,SMP0000314
HSD3B7,SMP0000318
HSD3B7,SMP0000317
HSD3B7,SMP0000316
HSD3B7,SMP0000315
HSD3B7,SMP0000720
Hsd3b7,SMP0063601
HSD3B7,SMP0087238
HSD3B7,SMP0087251
Hsd3b7,SMP0087329
Hsd3b7,SMP0120463
Hsd3b7,SMP0120467
Hsd3b7,SMP0120468
Hsd3b7,SMP0120477
Hsd3b7,SMP0120495
Hsd3b7,SMP0120652
Hsd3b7,SMP0120683
Hsd3b7,SMP0120687
Hsd3b7,SMP0120688
Hsd3b7,SMP0120697
Hsd3b7,SMP0120715
Hsd3b7,SMP0120871
HSK,SMP0002439
hsp-3,SMP0087510
hsp-3,SMP0087530
hsp-3,SMP0087532
HSP90AA1,SMP0000441
HSP90AA1,SMP0000632
HSP90AA1,SMP0063771
Hsp90aa1,SMP0108155
HSP90AA1,SMP0108202
Hsp90aa1,SMP0108233
HSP90B1 ,SMP0000086
HSP90B1 ,SMP0000074
HSP90B1 ,SMP0000336
HSP90B1 ,SMP0000433
HSP90B1 ,SMP0000442
HSP90B1 ,SMP0000327
HSP90B1 ,SMP0000406
HSP90B1 ,SMP0000590
HSP90B1 ,SMP0000600
HSP90B1 ,SMP0000601
HSP90B1 ,SMP0000622
HSP90B1 ,SMP0000640
HSP90B1 ,SMP0000648
HSP90B1 ,SMP0030406
HSP90B1 ,SMP0030880
HSPA5,SMP0000086
HSPA5,SMP0000074
HSPA5,SMP0000336
HSPA5,SMP0000433
HSPA5,SMP0000442
HSPA5,SMP0000327
HSPA5,SMP0000406
HSPA5,SMP0000590
HSPA5,SMP0000600
HSPA5,SMP0000601
HSPA5,SMP0000622
HSPA5,SMP0000640
HSPA5,SMP0000648
HSPA5,SMP0030406
HSPA5,SMP0030880
Hspa5,SMP0063662
Hspa5,SMP0063688
Hspa5,SMP0063696
HSPA5,SMP0087260
HSPA5,SMP0087271
HSPA5,SMP0087272
Hspa5,SMP0087353
Hspa5,SMP0087364
Hspa5,SMP0087365
Hspa5,SMP0120500
Hspa5,SMP0120720
HST,SMP0012021
HST,SMP0012043
HST,SMP0063461
HTR1A,SMP0000224
HTR1A,SMP0000392
HTR1A,SMP0000393
HTR1A,SMP0000394
HTR1A,SMP0000395
HTR1A,SMP0000396
HTR1A,SMP0000397
HTR1A,SMP0000398
HTR1A,SMP0000399
HTR1A,SMP0000400
HTR1A,SMP0000401
HTR1A,SMP0000402
HTR1A,SMP0000403
HTR1A,SMP0000404
HTR1A,SMP0000405
HTR1A,SMP0000406
HTR1A,SMP0000408
HTR1A,SMP0000409
HTR1A,SMP0000410
HTR1A,SMP0000411
HTR1A,SMP0000412
HTR1A,SMP0000413
HTR1A,SMP0000414
HTR1A,SMP0000415
HTR1A,SMP0000416
HTR1A,SMP0000417
HTR1A,SMP0000422
HTR1A,SMP0000423
HTR1A,SMP0000424
HTR1A,SMP0000425
HTR1A,SMP0000426
HTR1A,SMP0000431
HTR1A,SMP0000671
HTR1A,SMP0000672
HTR1A,SMP0000673
HTR1A,SMP0000674
HTR1A,SMP0000675
HTR1A,SMP0000676
HTR1A,SMP0000677
HTR1A,SMP0000678
HTR1A,SMP0000679
HTR1A,SMP0000680
HTR1A,SMP0000681
HTR1A,SMP0000683
HTR1A,SMP0000684
HTR1A,SMP0000685
HTR1A,SMP0000686
HTR1A,SMP0000687
HTR1A,SMP0000688
HTR1A,SMP0000689
HTR1A,SMP0000690
HTR1A,SMP0000691
HTR2A,SMP0120943
HTR2C,SMP0089843
Htr2c,SMP0120919
Htr2c,SMP0120967
HTR4,SMP0000309
Htr4,SMP0108122
Htr4,SMP0108215
HTR6,SMP0000312
Htr6,SMP0108125
Htr6,SMP0108218
HTR7,SMP0000311
Htr7,SMP0108124
Htr7,SMP0108217
htrB,SMP0000851
htrB,SMP0001919
htrB,SMP0002071
htrB_1,SMP0121299
htrB_1,SMP0122112
htrB_1,SMP0122237
htrB_3,SMP0121299
htrB_3,SMP0122112
htrB_3,SMP0122237
hutC,SMP0121270
HV87_00630,SMP0121324
HV87_04460,SMP0121265
HV87_04460,SMP0121273
HV87_04460,SMP0121281
HV87_05095,SMP0121270
HV87_05345,SMP0121274
HV87_05345,SMP0121275
HV87_05395,SMP0121333
HV87_05405,SMP0121333
HV87_05405,SMP0122225
HV87_05905,SMP0122221
HV87_06625,SMP0121259
HV87_07415,SMP0122247
HV87_07425,SMP0122247
HV87_07780,SMP0122241
HV87_07810,SMP0121268
HV87_07810,SMP0121315
HV87_07810,SMP0121357
HV87_07815,SMP0121268
HV87_07815,SMP0121270
HV87_07815,SMP0121315
HV87_07815,SMP0121357
HV87_08420,SMP0121281
HV87_08870,SMP0121292
HV87_09725,SMP0121336
HV87_09825,SMP0122257
HV87_10150,SMP0122173
HV87_11930,SMP0121299
HV87_11930,SMP0122112
HV87_11930,SMP0122237
HV87_13095,SMP0121324
HV87_13355,SMP0121282
HV87_13355,SMP0121315
HV87_13355,SMP0122173
HV87_13395,SMP0121270
HV87_13395,SMP0121294
HV87_13715,SMP0121291
HV87_14565,SMP0122221
HV87_14860,SMP0121309
HV87_14860,SMP0121310
HV87_14860,SMP0121311
HV87_14860,SMP0121312
HV87_14860,SMP0121313
HV87_15935,SMP0122100
HV87_16995,SMP0121291
HV87_16995,SMP0121335
HV87_17415,SMP0121295
HV87_17520,SMP0121323
HV87_18205,SMP0122235
HV87_18730,SMP0121303
HV87_18730,SMP0121323
HV87_21240,SMP0122204
HV87_21515,SMP0122173
HV87_21515,SMP0122244
HV87_22345,SMP0121335
HV87_22515,SMP0121336
HV87_22600,SMP0121270
HV87_22600,SMP0121281
HV87_22600,SMP0121283
HV87_22600,SMP0121285
HV87_22600,SMP0121292
HV87_22600,SMP0121322
HV87_22665,SMP0121277
HV87_23095,SMP0122261
HV87_23110,SMP0122261
HV87_23115,SMP0122261
HV87_23120,SMP0122261
HV87_23825,SMP0121291
HV87_23825,SMP0121335
HV87_25145,SMP0121270
HV87_25145,SMP0121295
HV87_25725,SMP0122227
HV87_25995,SMP0121306
HV87_26270,SMP0121306
HV87_26640,SMP0121336
HXK1,SMP0002314
HXK1,SMP0002315
HXK1,SMP0002331
HXK1,SMP0002356
HXK1,SMP0002380
HXK1,SMP0012444
HXK1,SMP0012445
hxk-1,SMP0087439
hxk-1,SMP0087446
hxk-1,SMP0087527
HXK2,SMP0002314
HXK2,SMP0002315
HXK2,SMP0002331
HXK2,SMP0002380
HXT12,SMP0002356
hyaA,SMP0001903
hyaA,SMP0001906
hyaA,SMP0001911
hyaB,SMP0001903
hyaB,SMP0001906
hyaB,SMP0001911
hyaC,SMP0001903
hyaC,SMP0001906
hyaC,SMP0001911
HYOU1 ,SMP0000086
HYOU1 ,SMP0000074
HYOU1 ,SMP0000336
HYOU1 ,SMP0000433
HYOU1 ,SMP0000442
HYOU1 ,SMP0000327
HYOU1 ,SMP0000406
HYOU1 ,SMP0000590
HYOU1 ,SMP0000600
HYOU1 ,SMP0000601
HYOU1 ,SMP0000622
HYOU1 ,SMP0000640
HYOU1 ,SMP0000648
HYOU1 ,SMP0030406
HYOU1 ,SMP0030880
iaaA,SMP0000833
iaaA,SMP0121289
IAR4,SMP0002414
IARS,SMP0111872
Iars,SMP0119315
IARS,SMP0119393
Iars,SMP0119471
icd,SMP0000802
icd,SMP0121269
ICL1,SMP0002336
ICME,SMP0121210
ICMTA,SMP0121210
ICMTB,SMP0121210
Idh,SMP0087420
IDH1,SMP0000654
IDH1,SMP0002291
IDH1,SMP0002291
IDH1,SMP0002292
IDH1,SMP0002292
IDH1,SMP0002295
IDH1,SMP0002295
IDH1,SMP0002358
IDH1,SMP0002358
IDH1,SMP0002359
IDH1,SMP0002359
IDH1,SMP0002414
IDH1,SMP0002426
Idh1,SMP0086930
IDH1,SMP0087270
Idh1,SMP0087363
Idh1,SMP0108758
Idh1,SMP0108771
idh-1,SMP0087527
idh-1,SMP0121182
IDH2,SMP0002291
IDH2,SMP0002291
IDH2,SMP0002292
IDH2,SMP0002292
IDH2,SMP0002295
IDH2,SMP0002295
IDH2,SMP0002298
IDH2,SMP0002358
IDH2,SMP0002358
IDH2,SMP0002359
IDH2,SMP0002359
IDH2,SMP0002414
IDH2,SMP0002426
IDH3,SMP0002414
IDH3,SMP0002426
IDH3A,SMP0000057
IDH3A,SMP0000546
IDH3A,SMP0000547
IDH3A,SMP0000548
IDH3A,SMP0000549
IDH3A,SMP0000550
IDH3A,SMP0000551
IDH3A,SMP0000654
IDH3A,SMP0002291
IDH3A,SMP0002292
IDH3A,SMP0002295
IDH3A,SMP0002298
IDH3A,SMP0002358
IDH3A,SMP0002359
Idh3a,SMP0063477
Idh3a,SMP0086930
IDH3A,SMP0087163
IDH3A,SMP0087270
Idh3a,SMP0087274
Idh3a,SMP0087363
Idh3a,SMP0108758
Idh3a,SMP0108760
Idh3a,SMP0108771
Idh3a,SMP0108773
Idh3a,SMP0120610
Idh3a,SMP0120611
Idh3a,SMP0120612
Idh3a,SMP0120613
Idh3a,SMP0120614
Idh3a,SMP0120615
Idh3a,SMP0120829
Idh3a,SMP0120830
Idh3a,SMP0120831
Idh3a,SMP0120832
Idh3a,SMP0120833
Idh3a,SMP0120834
IDH3B,SMP0000057
IDH3B,SMP0000546
IDH3B,SMP0000547
IDH3B,SMP0000548
IDH3B,SMP0000549
IDH3B,SMP0000550
IDH3B,SMP0000551
IDH3B,SMP0000654
IDH3B,SMP0002291
IDH3B,SMP0002292
IDH3B,SMP0002295
IDH3B,SMP0002298
IDH3B,SMP0002358
IDH3B,SMP0002359
IDH3B,SMP0087163
IDH3B,SMP0087270
Idh3B,SMP0087274
